SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,BASIN,SEASON,NUMBER,dist_to_miami_km,sst,salinity,ocean_time,ocean_lat,ocean_lon
2016242N24279,HERMINE,2016-09-03 18:00:00,36.0,-74.1,60,997,,2016,57,1277.5280014564105,,,,,
2016242N24279,HERMINE,2016-09-03 21:00:00,36.1,-73.3, , ,,2016,57,1323.2674237907218,,,,,
2016242N24279,HERMINE,2016-09-04 00:00:00,36.3,-72.6,60,998,,2016,57,1375.896738710455,,,,,
2016242N24279,HERMINE,2016-09-04 03:00:00,36.5,-71.9, , ,,2016,57,1429.8614284321577,,,,,
2016242N24279,HERMINE,2016-09-04 06:00:00,36.7,-71.3,60,998,,2016,57,1479.5798184580156,,,,,
2016242N24279,HERMINE,2016-09-04 09:00:00,36.8,-70.7, , ,,2016,57,1521.2914572944337,,,,,
2016242N24279,HERMINE,2016-09-04 12:00:00,36.9,-70.1,60,998,,2016,57,1563.9486791642908,,,,,
2016242N24279,HERMINE,2016-09-04 15:00:00,37.0,-69.5, , ,,2016,57,1607.4677461859917,,,,,
2016242N24279,HERMINE,2016-09-04 18:00:00,37.0,-69.0,60,998,,2016,57,1637.5965200764213,,,,,
2016242N24279,HERMINE,2016-09-04 21:00:00,37.1,-68.6, , ,,2016,57,1670.2126449674363,,,,,
2016242N24279,HERMINE,2016-09-05 00:00:00,37.2,-68.4,60,997,,2016,57,1690.5617934316408,,,,,
2016242N24279,HERMINE,2016-09-05 03:00:00,37.5,-68.2, , ,,2016,57,1726.754389097613,,,,,
2016242N24279,HERMINE,2016-09-05 06:00:00,37.8,-68.2,60,996,,2016,57,1750.7636547213126,,,,,
2016242N24279,HERMINE,2016-09-05 09:00:00,38.2,-68.3, , ,,2016,57,1777.3282152589418,,,,,
2016242N24279,HERMINE,2016-09-05 12:00:00,38.6,-68.5,55,995,,2016,57,1798.9845958008684,,,,,
2016242N24279,HERMINE,2016-09-05 15:00:00,38.9,-68.8, , ,,2016,57,1807.6821933727144,,,,,
2016242N24279,HERMINE,2016-09-05 18:00:00,39.2,-69.3,55,995,,2016,57,1806.9550170623424,,,,,
2016242N24279,HERMINE,2016-09-05 21:00:00,39.4,-69.8, , ,,2016,57,1799.192597565789,,,,,
2016242N24279,HERMINE,2016-09-06 00:00:00,39.5,-70.3,55,995,,2016,57,1783.7825312138834,,,,,
2016242N24279,HERMINE,2016-09-06 03:00:00,39.6,-70.8, , ,,2016,57,1769.5912552707916,,,,,
2016242N24279,HERMINE,2016-09-06 06:00:00,39.6,-71.2,50,996,,2016,57,1751.5206137985676,,,,,
2016242N24279,HERMINE,2016-09-06 09:00:00,39.6,-71.5, , ,,2016,57,1738.365787846069,,,,,
2016242N24279,HERMINE,2016-09-06 12:00:00,39.5,-71.8,45,997,,2016,57,1715.88433720898,,,,,
2016242N24279,HERMINE,2016-09-06 15:00:00,39.5,-72.1, , ,,2016,57,1703.3505466757524,,,,,
2016242N24279,HERMINE,2016-09-06 18:00:00,39.5,-72.3,40,998,,2016,57,1695.1983286526572,,,,,
2016242N24279,HERMINE,2016-09-06 21:00:00,39.4,-72.4, , ,,2016,57,1681.350213424598,,,,,
2016242N24279,HERMINE,2016-09-07 00:00:00,39.2,-72.5,35,1000,,2016,57,1657.670973986342,,,,,
2016242N24279,HERMINE,2016-09-07 03:00:00,39.1,-72.5, , ,,2016,57,1647.855660528626,,,,,
2016242N24279,HERMINE,2016-09-07 06:00:00,39.0,-72.4,35,1002,,2016,57,1642.1744068404375,,,,,
2016242N24279,HERMINE,2016-09-07 09:00:00,39.1,-72.4, , ,,2016,57,1651.9437601293848,,,,,
2016242N24279,HERMINE,2016-09-07 12:00:00,39.3,-72.3,30,1004,,2016,57,1675.6036878985556,,,,,
2016242N24279,HERMINE,2016-09-07 15:00:00,39.4,-72.2, , ,,2016,57,1689.4773763424407,,,,,
2016242N24279,HERMINE,2016-09-07 18:00:00,39.5,-72.1,30,1007,,2016,57,1703.3505466757524,,,,,
2016242N24279,HERMINE,2016-09-07 21:00:00,39.5,-72.0, , ,,2016,57,1707.4880481876378,,,,,
2016242N24279,HERMINE,2016-09-08 00:00:00,39.6,-71.8,25,1008,,2016,57,1725.5610504242716,,,,,
2016242N24279,HERMINE,2016-09-08 03:00:00,39.7,-71.6, , ,,2016,57,1743.6935763743686,,,,,
2016242N24279,HERMINE,2016-09-08 06:00:00,39.9,-71.3,25,1009,,2016,57,1775.7915268421348,,,,,
2016242N24279,HERMINE,2016-09-08 09:00:00,40.2,-71.0, , ,,2016,57,1817.500407169128,,,,,
2016242N24279,HERMINE,2016-09-08 12:00:00,40.6,-70.7,25,1010,,2016,57,1868.7124891267931,,,,,
2016242N24279,HERMINE,2016-09-08 15:00:00,41.1,-70.4, , ,,2016,57,1929.3763158556412,,,,,
2016242N24279,HERMINE,2016-09-08 18:00:00,41.7,-70.0,20,1010,,2016,57,2003.7517487432608,,,,,
2016257N27280,JULIA,2016-09-13 06:00:00,27.3,-80.2,30,1010,,2016,68,171.053100760339,,,,,
2016257N27280,JULIA,2016-09-13 09:00:00,27.6,-80.4, , ,,2016,68,205.4534810244442,,,,,
2016257N27280,JULIA,2016-09-13 12:00:00,28.0,-80.7,35,1010,,2016,68,253.93889602438296,,,,,
2016257N27280,JULIA,2016-09-13 15:00:00,28.5,-81.0, , ,,2016,68,314.8105068770513,,,,,
2016257N27280,JULIA,2016-09-13 18:00:00,29.0,-81.2,45,1010,,2016,68,373.5830309452936,,,,,
2016257N27280,JULIA,2016-09-13 21:00:00,29.4,-81.4, , ,,2016,68,421.71091561315666,,,,,
2016257N27280,JULIA,2016-09-14 00:00:00,29.8,-81.5,45,1010,,2016,68,467.103958110151,,,,,
2016257N27280,JULIA,2016-09-14 03:00:00,30.1,-81.6, , ,,2016,68,501.8256702180776,,,,,
2016257N27280,JULIA,2016-09-14 06:00:00,30.5,-81.7,40,1011,,2016,68,547.2168852007595,,,,,
2016257N27280,JULIA,2016-09-14 09:00:00,30.9,-81.7, , ,,2016,68,590.0908783961504,,,,,
2016257N27280,JULIA,2016-09-14 12:00:00,31.3,-81.5,40,1011,,2016,68,628.9326706067563,,,,,
2016257N27280,JULIA,2016-09-14 15:00:00,31.6,-81.1, , ,,2016,68,655.1971100228961,,,,,
2016257N27280,JULIA,2016-09-14 18:00:00,31.8,-80.7,40,1009,,2016,68,673.2493897066306,,,,,
2016257N27280,JULIA,2016-09-14 21:00:00,31.9,-80.4, , ,,2016,68,682.848518188074,,,,,
2016257N27280,JULIA,2016-09-15 00:00:00,31.9,-80.1,40,1007,,2016,68,682.6062884027156,,,,,
2016257N27280,JULIA,2016-09-15 03:00:00,31.9,-79.8, , ,,2016,68,683.6121026340485,,,,,
2016257N27280,JULIA,2016-09-15 06:00:00,31.9,-79.5,40,1007,,2016,68,685.8604637261282,,,,,
2016257N27280,JULIA,2016-09-15 09:00:00,31.9,-79.1, , ,,2016,68,690.7691674134217,,,,,
2016257N27280,JULIA,2016-09-15 12:00:00,31.9,-78.7,40,1007,,2016,68,697.8182729861345,,,,,
2016257N27280,JULIA,2016-09-15 15:00:00,31.9,-78.3, , ,,2016,68,706.9436772084616,,,,,
2016257N27280,JULIA,2016-09-15 18:00:00,31.9,-77.9,40,1007,,2016,68,718.0661241808015,,,,,
2016257N27280,JULIA,2016-09-15 21:00:00,31.7,-77.5, , ,,2016,68,710.4755108997173,,,,,
2016257N27280,JULIA,2016-09-16 00:00:00,31.5,-77.2,40,1007,,2016,68,701.6088320778732,,,,,
2016257N27280,JULIA,2016-09-16 03:00:00,31.3,-76.9, , ,,2016,68,694.6245490647156,,,,,
2016257N27280,JULIA,2016-09-16 06:00:00,31.2,-76.6,40,1008,,2016,68,699.0933668365616,,,,,
2016257N27280,JULIA,2016-09-16 09:00:00,31.1,-76.2, , ,,2016,68,710.2751360924416,,,,,
2016257N27280,JULIA,2016-09-16 12:00:00,31.1,-75.9,40,1008,,2016,68,726.78425016492,,,,,
2016257N27280,JULIA,2016-09-16 15:00:00,31.0,-75.7, , ,,2016,68,729.452533715811,,,,,
2016257N27280,JULIA,2016-09-16 18:00:00,30.9,-75.7,40,1008,,2016,68,720.7377269655566,,,,,
2016257N27280,JULIA,2016-09-16 21:00:00,30.6,-75.8, , ,,2016,68,688.8445625335419,,,,,
2016257N27280,JULIA,2016-09-17 00:00:00,30.4,-76.0,30,1009,,2016,68,659.4944791720079,,,,,
2016257N27280,JULIA,2016-09-17 03:00:00,30.3,-76.1, , ,,2016,68,644.8106378696775,,,,,
2016257N27280,JULIA,2016-09-17 06:00:00,30.3,-76.1,30,1009,,2016,68,644.8106378696775,,,,,
2016257N27280,JULIA,2016-09-17 09:00:00,30.2,-76.2, , ,,2016,68,630.1210399243903,,,,,
2016257N27280,JULIA,2016-09-17 12:00:00,30.2,-76.2,30,1010,,2016,68,630.1210399243903,,,,,
2016257N27280,JULIA,2016-09-17 15:00:00,30.3,-76.2, , ,,2016,68,638.7505493097136,,,,,
2016257N27280,JULIA,2016-09-17 18:00:00,30.4,-76.3,30,1010,,2016,68,641.5763811747821,,,,,
2016257N27280,JULIA,2016-09-17 21:00:00,30.5,-76.3, , ,,2016,68,650.439336026376,,,,,
2016257N27280,JULIA,2016-09-18 00:00:00,30.7,-76.4,30,1010,,2016,68,662.8345443401004,,,,,
2016257N27280,JULIA,2016-09-18 03:00:00,30.9,-76.5, , ,,2016,68,675.8966147748362,,,,,
2016257N27280,JULIA,2016-09-18 06:00:00,31.1,-76.6,25,1010,,2016,68,689.5869646399481,,,,,
2016257N27280,JULIA,2016-09-18 09:00:00,31.4,-76.8, , ,,2016,68,708.9290697331048,,,,,
2016257N27280,JULIA,2016-09-18 12:00:00,31.7,-77.0,25,1010,,2016,68,729.85858934987,,,,,
2016257N27280,JULIA,2016-09-18 15:00:00,31.9,-77.4, , ,,2016,68,734.6376127879288,,,,,
2016257N27280,JULIA,2016-09-18 18:00:00,32.0,-77.8,25,1010,,2016,68,731.6434450229319,,,,,
2016257N27280,JULIA,2016-09-18 21:00:00,32.1,-78.1, , ,,2016,68,733.5415467526352,,,,,
2016257N27280,JULIA,2016-09-19 00:00:00,32.2,-78.3,30,1010,,2016,68,739.1313774576703,,,,,
2016257N27280,JULIA,2016-09-19 03:00:00,32.3,-78.3, , ,,2016,68,749.883254856904,,,,,
2016257N27280,JULIA,2016-09-19 06:00:00,32.4,-78.2,30,1011,,2016,68,763.0472893934693,,,,,
2016257N27280,JULIA,2016-09-19 09:00:00,32.6,-78.0, , ,,2016,68,789.5293367815547,,,,,
2016257N27280,JULIA,2016-09-19 12:00:00,32.8,-77.7,30,1011,,2016,68,818.9997610836597,,,,,
2016257N27280,JULIA,2016-09-19 15:00:00,33.0,-77.4, , ,,2016,68,848.9892979923785,,,,,
2016257N27280,JULIA,2016-09-19 18:00:00,33.2,-77.0,30,1011,,2016,68,882.7698942032104,,,,,
2016257N27280,JULIA,2016-09-19 21:00:00,33.4,-76.7, , ,,2016,68,913.8130345160891,,,,,
2016257N27280,JULIA,2016-09-20 00:00:00,33.6,-76.5,30,1011,,2016,68,941.5127104756726,,,,,
2016257N27280,JULIA,2016-09-20 03:00:00,33.9,-76.3, , ,,2016,68,979.4687139184164,,,,,
2016257N27280,JULIA,2016-09-20 06:00:00,34.3,-76.1,30,1011,,2016,68,1027.5998393269656,,,,,
2016257N27280,JULIA,2016-09-20 09:00:00,34.7,-76.0, , ,,2016,68,1072.064924272761,,,,,
2016257N27280,JULIA,2016-09-20 12:00:00,35.0,-76.0,25,1011,,2016,68,1102.8156079404912,,,,,
2016257N27280,JULIA,2016-09-20 15:00:00,35.3,-76.1, , ,,2016,68,1130.3726457925668,,,,,
2016257N27280,JULIA,2016-09-20 18:00:00,35.5,-76.3,25,1011,,2016,68,1144.779394548032,,,,,
2016257N27280,JULIA,2016-09-20 21:00:00,35.6,-76.6, , ,,2016,68,1146.36069789084,,,,,
2016257N27280,JULIA,2016-09-21 00:00:00,35.6,-76.9,25,1011,,2016,68,1138.1370503395856,,,,,
2016257N27280,JULIA,2016-09-21 03:00:00,35.5,-77.2, , ,,2016,68,1119.8636244067322,,,,,
2016257N27280,JULIA,2016-09-21 06:00:00,35.4,-77.4,20,1012,,2016,68,1104.3922483237202,,,,,
2016273N13300,MATTHEW,2016-09-28 12:00:00,13.4,-59.8,50,1009,,2016,75,2534.4312102009367,,,,,
2016273N13300,MATTHEW,2016-09-28 15:00:00,13.5,-60.5, , ,,2016,75,2466.778705753655,,,,,
2016273N13300,MATTHEW,2016-09-28 18:00:00,13.6,-61.2,50,1008,,2016,75,2399.5505885641983,,,,,
2016273N13300,MATTHEW,2016-09-28 21:00:00,13.8,-61.9, , ,,2016,75,2325.9722782396916,,,,,
2016273N13300,MATTHEW,2016-09-29 00:00:00,13.9,-62.6,55,1004,,2016,75,2259.5867841115764,,,,,
2016273N13300,MATTHEW,2016-09-29 03:00:00,14.0,-63.3, , ,,2016,75,2193.733855776915,,,,,
2016273N13300,MATTHEW,2016-09-29 06:00:00,14.0,-64.0,55,1002,,2016,75,2135.6259926731273,,,,,
2016273N13300,MATTHEW,2016-09-29 09:00:00,14.0,-64.8, , ,,2016,75,2070.3586662238167,,,,,
2016273N13300,MATTHEW,2016-09-29 12:00:00,14.1,-65.5,60,995,,2016,75,2006.810487853276,,,,,
2016273N13300,MATTHEW,2016-09-29 15:00:00,14.2,-66.2, , ,,2016,75,1944.0425487863624,,,,,
2016273N13300,MATTHEW,2016-09-29 18:00:00,14.2,-66.9,65,993,,2016,75,1889.962431427532,,,,,
2016273N13300,MATTHEW,2016-09-29 21:00:00,14.2,-67.5, , ,,2016,75,1844.636873646746,,,,,
2016273N13300,MATTHEW,2016-09-30 00:00:00,14.2,-68.1,70,987,,2016,75,1800.337446082582,,,,,
2016273N13300,MATTHEW,2016-09-30 03:00:00,14.1,-68.7, , ,,2016,75,1765.521792750566,,,,,
2016273N13300,MATTHEW,2016-09-30 06:00:00,14.0,-69.3,85,979,,2016,75,1732.2837864866767,,,,,
2016273N13300,MATTHEW,2016-09-30 09:00:00,13.9,-69.9, , ,,2016,75,1700.720640259936,,,,,
2016273N13300,MATTHEW,2016-09-30 12:00:00,13.8,-70.4,100,968,,2016,75,1677.2671710153766,,,,,
2016273N13300,MATTHEW,2016-09-30 15:00:00,13.6,-70.8, , ,,2016,75,1670.447407800676,,,,,
2016273N13300,MATTHEW,2016-09-30 18:00:00,13.5,-71.2,120,955,,2016,75,1655.5739922263372,,,,,
2016273N13300,MATTHEW,2016-09-30 21:00:00,13.4,-71.6, , ,,2016,75,1641.6766962703675,,,,,
2016273N13300,MATTHEW,2016-10-01 00:00:00,13.4,-71.9,145,942,,2016,75,1624.7556872950856,,,,,
2016273N13300,MATTHEW,2016-10-01 03:00:00,13.4,-72.2, , ,,2016,75,1608.266882541289,,,,,
2016273N13300,MATTHEW,2016-10-01 06:00:00,13.4,-72.5,140,942,,2016,75,1592.223762509018,,,,,
2016273N13300,MATTHEW,2016-10-01 09:00:00,13.4,-72.8, , ,,2016,75,1576.6399839282149,,,,,
2016273N13300,MATTHEW,2016-10-01 12:00:00,13.4,-73.1,135,944,,2016,75,1561.5293492319345,,,,,
2016273N13300,MATTHEW,2016-10-01 15:00:00,13.4,-73.2, , ,,2016,75,1556.6000164526831,,,,,
2016273N13300,MATTHEW,2016-10-01 18:00:00,13.4,-73.3,130,942,,2016,75,1551.725318066605,,,,,
2016273N13300,MATTHEW,2016-10-01 21:00:00,13.4,-73.4, , ,,2016,75,1546.9057722915445,,,,,
2016273N13300,MATTHEW,2016-10-02 00:00:00,13.5,-73.5,130,940,,2016,75,1532.1523932295895,,,,,
2016273N13300,MATTHEW,2016-10-02 03:00:00,13.6,-73.7, , ,,2016,75,1512.7064547394004,,,,,
2016273N13300,MATTHEW,2016-10-02 06:00:00,13.7,-73.9,125,941,,2016,75,1493.3920514388751,,,,,
2016273N13300,MATTHEW,2016-10-02 09:00:00,13.8,-74.1, , ,,2016,75,1474.21393253804,,,,,
2016273N13300,MATTHEW,2016-10-02 12:00:00,14.0,-74.3,130,947,,2016,75,1445.033619117835,,,,,
2016273N13300,MATTHEW,2016-10-02 15:00:00,14.1,-74.5, , ,,2016,75,1426.100169204613,,,,,
2016273N13300,MATTHEW,2016-10-02 18:00:00,14.2,-74.7,135,945,,2016,75,1407.318352962349,,,,,
2016273N13300,MATTHEW,2016-10-02 21:00:00,14.3,-74.9, , ,,2016,75,1388.6938590822742,,,,,
2016273N13300,MATTHEW,2016-10-03 00:00:00,14.5,-75.0,130,944,,2016,75,1364.024379119153,,,,,
2016273N13300,MATTHEW,2016-10-03 03:00:00,14.7,-75.0, , ,,2016,75,1343.5130885820022,,,,,
2016273N13300,MATTHEW,2016-10-03 06:00:00,14.9,-75.0,125,942,,2016,75,1323.056781575095,,,,,
2016273N13300,MATTHEW,2016-10-03 09:00:00,15.1,-75.0, , ,,2016,75,1302.658048866054,,,,,
2016273N13300,MATTHEW,2016-10-03 12:00:00,15.4,-75.0,125,941,,2016,75,1272.1739588537612,,,,,
2016273N13300,MATTHEW,2016-10-03 15:00:00,15.6,-75.0, , ,,2016,75,1251.9315572378766,,,,,
2016273N13300,MATTHEW,2016-10-03 18:00:00,15.9,-74.9,125,938,,2016,75,1226.304641511635,,,,,
2016273N13300,MATTHEW,2016-10-03 21:00:00,16.2,-74.8, , ,,2016,75,1201.1278668570474,,,,,
2016273N13300,MATTHEW,2016-10-04 00:00:00,16.6,-74.6,130,934,,2016,75,1171.701542544975,,,,,
2016273N13300,MATTHEW,2016-10-04 03:00:00,17.0,-74.5, , ,,2016,75,1138.188209549889,,,,,
2016273N13300,MATTHEW,2016-10-04 06:00:00,17.5,-74.4,130,934,,2016,75,1096.0743270003422,,,,,
2016273N13300,MATTHEW,2016-10-04 09:00:00,18.0,-74.3, , ,,2016,75,1055.2653555806164,,,,,
2016273N13300,MATTHEW,2016-10-04 11:00:00,18.3,-74.3,130,935,,2016,75,1027.8125215610737,,,,,
2016273N13300,MATTHEW,2016-10-04 12:00:00,18.4,-74.3,125,937,,2016,75,1018.7392196425122,,,,,
2016273N13300,MATTHEW,2016-10-04 15:00:00,18.8,-74.3, , ,,2016,75,982.8628676298456,,,,,
2016273N13300,MATTHEW,2016-10-04 18:00:00,19.3,-74.3,120,947,,2016,75,939.0445296673702,,,,,
2016273N13300,MATTHEW,2016-10-04 21:00:00,19.7,-74.3, , ,,2016,75,904.9150006509136,,,,,
2016273N13300,MATTHEW,2016-10-05 00:00:00,20.1,-74.3,115,949,,2016,75,871.7126273464513,,,,,
2016273N13300,MATTHEW,2016-10-05 03:00:00,20.4,-74.3, , ,,2016,75,847.4849654990849,,,,,
2016273N13300,MATTHEW,2016-10-05 06:00:00,20.7,-74.4,110,960,,2016,75,816.464929721553,,,,,
2016273N13300,MATTHEW,2016-10-05 09:00:00,21.0,-74.6, , ,,2016,75,778.2916607256487,,,,,
2016273N13300,MATTHEW,2016-10-05 12:00:00,21.4,-74.8,105,962,,2016,75,732.7237098693619,,,,,
2016273N13300,MATTHEW,2016-10-05 15:00:00,21.8,-75.1, , ,,2016,75,679.9256993479561,,,,,
2016273N13300,MATTHEW,2016-10-05 18:00:00,22.2,-75.4,105,963,,2016,75,627.4632816783413,,,,,
2016273N13300,MATTHEW,2016-10-05 21:00:00,22.6,-75.7, , ,,2016,75,575.4164467353651,,,,,
2016273N13300,MATTHEW,2016-10-06 00:00:00,23.0,-76.0,105,960,,2016,75,523.895757914153,,,,,
2016273N13300,MATTHEW,2016-10-06 03:00:00,23.4,-76.3, , ,,2016,75,473.0580348383205,,,,,
2016273N13300,MATTHEW,2016-10-06 06:00:00,23.8,-76.7,110,952,,2016,75,414.5155627159217,,,,,
2016273N13300,MATTHEW,2016-10-06 09:00:00,24.2,-77.1, , ,,2016,75,356.72782584976966,,,,,
2016273N13300,MATTHEW,2016-10-06 12:00:00,24.7,-77.5,120,937,,2016,75,295.36712209699573,,,,,
2016273N13300,MATTHEW,2016-10-06 15:00:00,25.2,-77.9, , ,,2016,75,238.3720930068276,,,,,
2016273N13300,MATTHEW,2016-10-06 18:00:00,25.7,-78.3,120,937,,2016,75,189.62263745414273,,,,,
2016273N13300,MATTHEW,2016-10-06 21:00:00,26.2,-78.7, , ,,2016,75,156.87784420095466,,,,,
2016273N13300,MATTHEW,2016-10-07 00:00:00,26.7,-79.0,115,937,,2016,75,158.16528858032848,,,,,
2016273N13300,MATTHEW,2016-10-07 03:00:00,27.2,-79.4, , ,,2016,75,178.29208776537595,,,,,
2016273N13300,MATTHEW,2016-10-07 06:00:00,27.7,-79.7,110,939,,2016,75,220.992941604746,,,,,
2016273N13300,MATTHEW,2016-10-07 09:00:00,28.3,-80.0, , ,,2016,75,282.8845148681006,,,,,
2016273N13300,MATTHEW,2016-10-07 12:00:00,28.9,-80.3,105,944,,2016,75,349.1266089848629,,,,,
2016273N13300,MATTHEW,2016-10-07 15:00:00,29.3,-80.6, , ,,2016,75,395.4932969231878,,,,,
2016273N13300,MATTHEW,2016-10-07 18:00:00,29.7,-80.7,100,946,,2016,75,440.7642298358773,,,,,
2016273N13300,MATTHEW,2016-10-07 21:00:00,30.2,-80.7, , ,,2016,75,496.03078814986054,,,,,
2016273N13300,MATTHEW,2016-10-08 00:00:00,30.7,-80.6,95,949,,2016,75,550.566510292786,,,,,
2016273N13300,MATTHEW,2016-10-08 03:00:00,31.1,-80.6, , ,,2016,75,594.9305743540302,,,,,
2016273N13300,MATTHEW,2016-10-08 06:00:00,31.6,-80.6,85,953,,2016,75,650.4074757443494,,,,,
2016273N13300,MATTHEW,2016-10-08 09:00:00,32.1,-80.5,85,957,,2016,75,705.4234813322379,,,,,
2016273N13300,MATTHEW,2016-10-08 12:00:00,32.5,-79.9,80,963,,2016,75,749.79944611388,,,,,
2016273N13300,MATTHEW,2016-10-08 15:00:00,33.0,-79.5,75,967,,2016,75,807.6413929678077,,,,,
2016273N13300,MATTHEW,2016-10-08 18:00:00,33.5,-79.0,70,973,,2016,75,868.1130133111003,,,,,
2016273N13300,MATTHEW,2016-10-08 21:00:00,33.7,-78.2, , ,,2016,75,903.3422848840491,,,,,
2016273N13300,MATTHEW,2016-10-09 00:00:00,33.9,-77.3,70,981,,2016,75,946.8153698019116,,,,,
2016273N13300,MATTHEW,2016-10-09 03:00:00,34.3,-76.6, , ,,2016,75,1010.1962674478234,,,,,
2016273N13300,MATTHEW,2016-10-09 06:00:00,34.7,-76.0,70,983,,2016,75,1072.064924272761,,,,,
2016273N13300,MATTHEW,2016-10-09 09:00:00,34.9,-75.3, , ,,2016,75,1118.912025693047,,,,,
2016273N13300,MATTHEW,2016-10-09 12:00:00,35.0,-74.5,65,984,,2016,75,1162.7454235459468,,,,,
2016273N13300,MATTHEW,2016-10-09 15:00:00,35.1,-73.7, , ,,2016,75,1209.8592245714558,,,,,
2016273N13300,MATTHEW,2016-10-09 18:00:00,35.2,-72.8,60,987,,2016,75,1265.179236236217,,,,,
2016273N13300,MATTHEW,2016-10-09 21:00:00,35.3,-71.9, , ,,2016,75,1323.760877856426,,,,,
2016273N13300,MATTHEW,2016-10-10 00:00:00,35.3,-71.1,55,990,,2016,75,1370.8345723702162,,,,,
2017212N28275,EMILY,2017-07-30 18:00:00,28.4,-85.4,30,1009,,2017,54,593.1432789713286,,,,,
2017212N28275,EMILY,2017-07-30 21:00:00,28.2,-85.0, , ,,2017,54,548.1159414933953,,,,,
2017212N28275,EMILY,2017-07-31 00:00:00,28.0,-84.6,35,1008,,2017,54,503.0226701577713,,,,,
2017212N28275,EMILY,2017-07-31 03:00:00,27.8,-84.3, , ,,2017,54,466.51331100059355,,,,,
2017212N28275,EMILY,2017-07-31 06:00:00,27.7,-83.9,40,1006,,2017,54,426.6624213773121,,,,,
2017212N28275,EMILY,2017-07-31 09:00:00,27.6,-83.5, , ,,2017,54,387.03450620316505,,,,,
2017212N28275,EMILY,2017-07-31 12:00:00,27.5,-83.1,45,1003,,2017,54,347.71865526897665,,,,,
2017212N28275,EMILY,2017-07-31 14:45:00,27.5,-82.7,50,1001,,2017,54,315.44725091514016,,,,,
2017212N28275,EMILY,2017-07-31 15:00:00,27.5,-82.7, , ,,2017,54,315.44725091514016,,,,,
2017212N28275,EMILY,2017-07-31 18:00:00,27.5,-82.2,35,1005,,2017,54,277.8487873378926,,,,,
2017212N28275,EMILY,2017-07-31 21:00:00,27.5,-81.7, , ,,2017,54,244.6051680764773,,,,,
2017212N28275,EMILY,2017-08-01 00:00:00,27.5,-81.3,30,1006,,2017,54,222.4705997600081,,,,,
2017212N28275,EMILY,2017-08-01 03:00:00,27.6,-80.8, , ,,2017,54,213.1531220681758,,,,,
2017212N28275,EMILY,2017-08-01 06:00:00,27.8,-80.4,30,1008,,2017,54,227.5888057083892,,,,,
2017212N28275,EMILY,2017-08-01 09:00:00,28.2,-80.0, , ,,2017,54,271.7917489094566,,,,,
2017212N28275,EMILY,2017-08-01 12:00:00,28.7,-79.5,30,1010,,2017,54,333.80412181206475,,,,,
2017212N28275,EMILY,2017-08-01 15:00:00,29.2,-79.0, , ,,2017,54,399.9807349733246,,,,,
2017212N28275,EMILY,2017-08-01 18:00:00,29.7,-78.6,30,1010,,2017,54,465.0813171025304,,,,,
2017212N28275,EMILY,2017-08-01 21:00:00,30.2,-78.3, , ,,2017,54,527.2910746057149,,,,,
2017212N28275,EMILY,2017-08-02 00:00:00,30.7,-78.1,30,1011,,2017,54,586.0654975786726,,,,,
2017242N16333,IRMA,2017-08-30 00:00:00,16.1,-26.9,30,1008,,2017,66,5601.565453976853,,,,,
2017242N16333,IRMA,2017-08-30 03:00:00,16.1,-27.6, , ,,2017,66,5531.465505750639,,,,,
2017242N16333,IRMA,2017-08-30 06:00:00,16.2,-28.3,35,1007,,2017,66,5457.500137898502,,,,,
2017242N16333,IRMA,2017-08-30 09:00:00,16.3,-29.0, , ,,2017,66,5383.550185506063,,,,,
2017242N16333,IRMA,2017-08-30 12:00:00,16.3,-29.7,45,1006,,2017,66,5313.457205330943,,,,,
2017242N16333,IRMA,2017-08-30 15:00:00,16.3,-30.3, , ,,2017,66,5253.382640080831,,,,,
2017242N16333,IRMA,2017-08-30 18:00:00,16.3,-30.8,50,1004,,2017,66,5203.325179870508,,,,,
2017242N16333,IRMA,2017-08-30 21:00:00,16.3,-31.3, , ,,2017,66,5153.272851467486,,,,,
2017242N16333,IRMA,2017-08-31 00:00:00,16.3,-31.7,55,999,,2017,66,5113.235251701141,,,,,
2017242N16333,IRMA,2017-08-31 03:00:00,16.3,-32.1, , ,,2017,66,5073.201921025152,,,,,
2017242N16333,IRMA,2017-08-31 06:00:00,16.4,-32.5,65,994,,2017,66,5029.315187259037,,,,,
2017242N16333,IRMA,2017-08-31 09:00:00,16.5,-32.9, , ,,2017,66,4985.443393991066,,,,,
2017242N16333,IRMA,2017-08-31 12:00:00,16.7,-33.4,80,983,,2017,66,4927.765657985585,,,,,
2017242N16333,IRMA,2017-08-31 15:00:00,16.9,-33.8, , ,,2017,66,4880.155814859512,,,,,
2017242N16333,IRMA,2017-08-31 18:00:00,17.1,-34.2,95,970,,2017,66,4832.608414414722,,,,,
2017242N16333,IRMA,2017-08-31 21:00:00,17.3,-34.6, , ,,2017,66,4785.124937759288,,,,,
2017242N16333,IRMA,2017-09-01 00:00:00,17.5,-35.1,100,967,,2017,66,4727.697677364228,,,,,
2017242N16333,IRMA,2017-09-01 03:00:00,17.7,-35.6, , ,,2017,66,4670.336659976624,,,,,
2017242N16333,IRMA,2017-09-01 06:00:00,17.9,-36.1,100,967,,2017,66,4613.04349990585,,,,,
