SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,BASIN,SEASON,NUMBER,dist_to_pr_km,impact_next30,distance_km_poly,sst_current,sst_anom,sst_climo,merra_slp,merra_t2m,merra_rh2m,merra_u10,merra_v10,year,month,nino34,amo
2007345N18298,OLGA,2007-12-14 09:00:00,19.7,-83.8, , ,,2007,89,1816.494894215864,0,1723.4978784385366,27.6019344329834,0.04364776611328125,27.5764217376709,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-14 12:00:00,19.6,-84.2,30,1007,,2007,89,1857.951718366676,0,1766.663375070288,27.589677810668945,0.03718376159667969,27.5764217376709,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-14 15:00:00,19.5,-84.7, , ,,2007,89,1910.0237412395231,0,1821.0654966247564,27.528064727783203,-0.04126548767089844,27.546165466308594,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-14 18:00:00,19.5,-85.1,30,1007,,2007,89,1951.9412491181808,0,1865.441376577618,27.492258071899414,-0.058635711669921875,27.546165466308594,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-14 21:00:00,19.7,-85.5, , ,,2007,89,1994.357381458066,0,1911.851891418732,27.429031372070312,-0.08386993408203125,27.5109806060791,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-15 00:00:00,20.0,-85.8,30,1006,,2007,89,2026.8693774693304,0,1948.637741446125,27.4061279296875,-0.0813446044921875,27.5109806060791,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-15 03:00:00,20.3,-86.1, , ,,2007,89,2059.7534272645635,0,1985.9470565390131,27.355806350708008,-0.0826416015625,27.444446563720703,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-15 06:00:00,20.6,-86.5,30,1006,,2007,89,2103.3726091989165,0,2034.778201117451,27.149999618530273,-0.10563087463378906,27.332082748413086,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-15 09:00:00,21.1,-86.9, , ,,2007,89,2149.098616656453,0,2087.810960328397,,,25.90024757385254,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-15 12:00:00,21.7,-87.4,30,1007,,2007,89,2207.244056779711,0,2155.202818414657,25.169677734375,-0.37918853759765625,25.90024757385254,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-15 15:00:00,22.5,-87.9, , ,,2007,89,2269.6463327893557,0,2229.6432127231224,25.569677352905273,0.23479652404785156,25.294044494628906,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-15 18:00:00,23.3,-88.2,30,1007,,2007,89,2314.1188891661996,0,2285.6887365229345,25.55870819091797,0.12122344970703125,25.497758865356445,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-15 21:00:00,24.2,-87.9, , ,,2007,89,2303.9031910406643,0,2284.8983898521087,25.891613006591797,0.17866134643554688,25.67339515686035,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-16 00:00:00,25.0,-87.2,30,1005,,2007,89,2256.833046504149,0,2244.0799205968,27.249353408813477,1.0470943450927734,26.456396102905273,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-16 03:00:00,25.7,-86.3, , ,,2007,89,2192.8699735431437,0,2184.311053628195,27.102256774902344,1.1637725830078125,26.106884002685547,,,,,,2007,12,25.01,0.091
2007345N18298,OLGA,2007-12-16 06:00:00,26.3,-85.2,25,1006,,2007,89,2112.0737732036946,0,2105.716111467091,24.57935333251953,-0.09977149963378906,24.49539566040039,,,,,,2007,12,25.01,0.091
2011233N15301,IRENE,2011-08-21 00:00:00,15.0,-59.0,45,1006,,2011,54,884.3421401633034,0,703.2808939473302,29.05466651916504,0.6044387817382812,28.465627670288086,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-21 03:00:00,15.5,-59.8, , ,,2011,54,783.2367448015974,0,597.7327655564519,29.122665405273438,0.6656112670898438,28.45655632019043,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-21 06:00:00,16.0,-60.6,45,1006,,2011,54,682.7354376886477,0,492.3644943810014,29.226333618164062,0.735382080078125,28.53728485107422,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-21 09:00:00,16.4,-61.4, , ,,2011,54,586.951423312175,0,392.03402016248305,29.194000244140625,0.6469154357910156,28.49787139892578,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-21 12:00:00,16.8,-62.2,45,1005,,2011,54,491.58924835850024,0,291.6937216653739,28.84833335876465,0.27684593200683594,28.61476707458496,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-21 15:00:00,17.2,-63.0, , ,,2011,54,396.84820733386414,0,191.42854765758912,28.951000213623047,0.3223991394042969,28.597084045410156,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-21 18:00:00,17.5,-63.7,50,999,,2011,54,316.1978037154597,0,106.053212990866,28.946666717529297,0.3040752410888672,28.66161346435547,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-21 21:00:00,17.7,-64.1, , ,,2011,54,269.6816955467337,0,56.191084073404646,28.91266632080078,0.2619476318359375,28.66161346435547,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-21 23:00:00,17.8,-64.6,60,993,,2011,54,215.58337629338283,0,0.2953985293524485,28.972665786743164,0.33628273010253906,28.674211502075195,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-22 00:00:00,17.9,-65.0,60,993,,2011,54,171.8419391801074,1,0.0,28.928665161132812,0.28265380859375,28.674211502075195,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-22 03:00:00,17.9,-65.6, , ,,2011,54,110.58093906754968,1,0.0,28.970666885375977,0.3179607391357422,28.69144630432129,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-22 05:25:00,18.1,-65.8,60,990,,2011,54,84.55253707079925,1,0.0,,,28.601526260375977,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-22 06:00:00,18.2,-65.9,65,990,,2011,54,72.9289820554731,1,0.0,,,28.601526260375977,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-22 09:00:00,18.6,-66.4, , ,,2011,54,46.69206879955611,1,0.0,28.946666717529297,0.3137359619140625,28.601526260375977,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-22 12:00:00,18.9,-67.0,70,989,,2011,54,87.00994447670637,1,0.0,28.87733268737793,0.20960426330566406,28.71658706665039,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-22 15:00:00,19.1,-67.5, , ,,2011,54,136.91580800119306,0,30.44245459366105,28.856666564941406,0.21936798095703125,28.615942001342773,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-22 18:00:00,19.3,-68.0,75,988,,2011,54,190.88003462055832,0,71.4624504484556,28.865999221801758,0.2525749206542969,28.615942001342773,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-22 21:00:00,19.5,-68.4, , ,,2011,54,237.69689926854463,0,115.1795818714867,28.880998611450195,0.2859477996826172,28.615942001342773,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-23 00:00:00,19.7,-68.8,80,981,,2011,54,284.7054773014539,0,154.25996455889432,28.83366584777832,0.2827301025390625,28.529483795166016,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-23 03:00:00,19.9,-69.2, , ,,2011,54,331.8040473816073,0,197.4939867059034,28.794666290283203,0.24073219299316406,28.529483795166016,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-23 06:00:00,20.1,-69.7,80,978,,2011,54,387.7457319330384,0,250.15879241249925,28.80533218383789,0.2561664581298828,28.600446701049805,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-23 09:00:00,20.3,-70.2, , ,,2011,54,443.8664219101959,0,305.36751075529065,28.794666290283203,0.2216625213623047,28.600446701049805,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-23 12:00:00,20.4,-70.6,80,978,,2011,54,485.5398571795122,0,345.8524595089409,28.864999771118164,0.3015289306640625,28.56709098815918,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-23 15:00:00,20.5,-70.9, , ,,2011,54,518.2776057662167,0,378.8948390820131,28.94066619873047,0.3819618225097656,28.56709098815918,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-23 18:00:00,20.7,-71.2,80,977,,2011,54,556.349302947253,0,419.7572070796943,28.83799934387207,0.2397327423095703,28.56709098815918,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-23 21:00:00,20.9,-71.6, , ,,2011,54,603.498901395014,0,469.30404274113937,28.834999084472656,0.13769149780273438,28.712181091308594,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-24 00:00:00,21.0,-71.9,80,969,,2011,54,636.1888945385994,0,502.9607897653436,28.89299964904785,0.159210205078125,28.712181091308594,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-24 03:00:00,21.1,-72.2, , ,,2011,54,668.9071891786555,0,536.8543825641842,28.955331802368164,0.17296409606933594,28.818449020385742,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-24 06:00:00,21.3,-72.5,95,965,,2011,54,706.7893038341113,0,577.9074049820434,28.91933250427246,0.1296234130859375,28.766279220581055,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-24 09:00:00,21.6,-72.9, , ,,2011,54,759.046682427713,0,635.0345662975539,28.867332458496094,0.09150123596191406,28.766279220581055,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-24 12:00:00,21.9,-73.3,105,957,,2011,54,811.3237400728867,0,692.2157565731949,28.80500030517578,-0.028736114501953125,28.766279220581055,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-24 15:00:00,22.3,-73.8, , ,,2011,54,878.0495776109361,0,765.5734927499831,28.83300018310547,-0.09766387939453125,28.956144332885742,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-24 16:00:00,22.4,-74.0,100,955,,2011,54,901.4246814391856,0,790.6064308523207,28.931665420532227,-0.024965286254882812,28.956144332885742,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-24 18:00:00,22.7,-74.3,100,954,,2011,54,944.7973628886384,0,839.0461725290162,29.04166603088379,0.06427955627441406,28.956144332885742,,,,,,2011,8,26.21,0.126
2011233N15301,IRENE,2011-08-24 21:00:00,23.1,-74.7, , ,,2011,54,1002.7771904485384,0,903.8402967797962,28.965999603271484,-0.022333145141601562,29.01900291442871,,,,,,2011,8,26.21,0.126
