LAT,LON,dist_to_miami_km,WMO_WIND,WMO_PRES,sst_current,sst_anom,sst_climo,merra_slp,merra_t2m,merra_rh2m,merra_u10,merra_v10,nino34,amo,year,month,day,dayofyear,is_hurricane_season,min_dist_7d,count_within_radius_7d,min_dist_30d,count_within_radius_30d,min_dist_365d,count_within_radius_365d,date,impact_next30,region
25.4,-79.3,98.06943877032958,130,937,28.740333557128903,-1.040802001953125,29.868953704833984,,,,,,26.91,-0.396,1992,8,24,237,1,98.06943877032958,2.0,98.06943877032958,2.0,73.80874452564571,7.0,1992-08-24 06:00:00,1,miami
25.5,-80.2,29.111321939308777,145,926,28.701332092285156,-0.9881210327148438,29.63504219055176,,,,,,26.91,-0.396,1992,8,24,237,1,29.111321939308777,3.0,29.111321939308777,3.0,29.111321939308777,8.0,1992-08-24 08:40:00,1,miami
25.5,-80.3,31.055743188951546, , ,,,29.63504219055176,,,,,,26.91,-0.396,1992,8,24,237,1,29.111321939308777,4.0,29.111321939308777,4.0,29.111321939308777,9.0,1992-08-24 09:00:00,1,miami
25.5,-80.3,31.055743188951546,145,922,,,29.63504219055176,,,,,,26.91,-0.396,1992,8,24,237,1,29.111321939308777,5.0,29.111321939308777,5.0,29.111321939308777,10.0,1992-08-24 09:05:00,1,miami
25.6,-81.2,102.6201830406974,115,951,,,30.19478416442871,,,,,,26.91,-0.396,1992,8,24,237,1,29.111321939308777,6.0,29.111321939308777,6.0,29.111321939308777,11.0,1992-08-24 12:00:00,1,miami
25.7,-82.1,191.2643035432924, , ,29.235332489013672,-0.8141059875488281,30.0801944732666,,,,,,26.91,-0.396,1992,8,24,237,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-24 15:00:00,1,miami
25.8,-83.1,291.2147037364666,115,947,28.79633331298828,-0.9922199249267578,29.784093856811523,,,,,,26.91,-0.396,1992,8,24,237,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-24 18:00:00,1,miami
26.0,-84.1,391.8680314302512, , ,28.784000396728516,-0.935922622680664,29.75044822692871,,,,,,26.91,-0.396,1992,8,24,237,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-24 21:00:00,0,miami
26.2,-85.0,483.05205832766967,115,943,28.867666244506836,-0.8549518585205078,29.705820083618164,,,,,,26.91,-0.396,1992,8,25,238,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-25 00:00:00,0,miami
26.4,-85.9,574.4428667361767, , ,29.014665603637695,-0.7471237182617188,29.767826080322266,,,,,,26.91,-0.396,1992,8,25,238,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-25 03:00:00,0,miami
26.6,-86.7,656.0119514334501,115,948,28.833999633789062,-0.915985107421875,29.75018310546875,,,,,,26.91,-0.396,1992,8,25,238,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-25 06:00:00,0,miami
26.9,-87.5,739.1223598936773, , ,28.40199851989746,-1.355451583862305,29.803300857543945,,,,,,26.91,-0.396,1992,8,25,238,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-25 09:00:00,0,miami
27.2,-88.2,812.7708038555191,120,946,28.52966690063477,-1.2304210662841797,29.722904205322266,,,,,,26.91,-0.396,1992,8,25,238,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-25 12:00:00,0,miami
27.5,-88.9,886.6812060832561, , ,28.5853328704834,-1.2004890441894531,29.785398483276367,,,,,,26.91,-0.396,1992,8,25,238,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-25 15:00:00,0,miami
27.8,-89.6,960.7474408179518,125,941,28.415332794189453,-1.399179458618164,29.83478546142578,,,,,,26.91,-0.396,1992,8,25,238,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-25 18:00:00,0,miami
28.1,-90.1,1015.7312813390892, , ,28.09866523742676,-1.7526626586914062,29.84671401977539,,,,,,26.91,-0.396,1992,8,25,238,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-25 21:00:00,0,miami
28.5,-90.5,1064.1295525186115,125,937,28.066333770751953,-1.8262367248535156,29.92399787902832,,,,,,26.91,-0.396,1992,8,26,239,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-26 00:00:00,0,miami
28.8,-90.9,1110.3544252867443, , ,28.314332962036133,-1.6213436126708984,29.92399787902832,,,,,,26.91,-0.396,1992,8,26,239,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-26 03:00:00,0,miami
29.2,-91.3,1159.957324472693,120,955,28.170000076293945,-1.7999553680419922,29.981916427612305,,,,,,26.91,-0.396,1992,8,26,239,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-26 06:00:00,0,miami
29.6,-91.5,1191.7744501554594,100,956,27.79399871826172,,30.013954162597656,,,,,,26.91,-0.396,1992,8,26,239,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-26 08:30:00,0,miami
29.7,-91.5,1195.3066357231346, , ,27.79399871826172,,30.013954162597656,,,,,,26.91,-0.396,1992,8,26,239,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-26 09:00:00,0,miami
30.1,-91.7,1228.3610521794617,80,973,,,,,,,,,26.91,-0.396,1992,8,26,239,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-26 12:00:00,0,miami
30.5,-91.7,1244.5028254251408, , ,,,,,,,,,26.91,-0.396,1992,8,26,239,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-26 15:00:00,0,miami
30.9,-91.6,1253.2854333872613,50,991,,,,,,,,,26.91,-0.396,1992,8,26,239,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-26 18:00:00,0,miami
31.2,-91.4,1250.2585363731837, , ,,,,,,,,,26.91,-0.396,1992,8,26,239,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-26 21:00:00,0,miami
31.5,-91.1,1240.1510522278124,35,995,,,,,,,,,26.91,-0.396,1992,8,27,240,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-27 00:00:00,0,miami
31.8,-90.8,1231.7021052607574, , ,,,,,,,,,26.91,-0.396,1992,8,27,240,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-27 03:00:00,0,miami
32.1,-90.5,1224.9411860152104,30,997,,,,,,,,,26.91,-0.396,1992,8,27,240,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-27 06:00:00,0,miami
32.4,-90.1,1212.1841203626486, , ,,,,,,,,,26.91,-0.396,1992,8,27,240,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-27 09:00:00,0,miami
32.8,-89.6,1201.0976786814613,30,998,,,,,,,,,26.91,-0.396,1992,8,27,240,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-27 12:00:00,0,miami
33.2,-89.1,1193.8301892142258, , ,,,,,,,,,26.91,-0.396,1992,8,27,240,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-27 15:00:00,0,miami
33.6,-88.4,1177.3839223299656,25,999,,,,,,,,,26.91,-0.396,1992,8,27,240,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-27 18:00:00,0,miami
34.0,-87.7,1166.7002492436889, , ,,,,,,,,,26.91,-0.396,1992,8,27,240,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-27 21:00:00,0,miami
34.4,-86.7,1145.9371739299008,20,1000,,,,,,,,,26.91,-0.396,1992,8,28,241,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-28 00:00:00,0,miami
34.9,-85.4,1131.9290537690404, , ,,,,,,,,,26.91,-0.396,1992,8,28,241,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-28 03:00:00,0,miami
35.4,-84.0,1131.7466994970248,20,1000,,,,,,,,,26.91,-0.396,1992,8,28,241,1,29.111321939308777,7.0,29.111321939308777,7.0,29.111321939308777,12.0,1992-08-28 06:00:00,0,miami
23.7,-78.7,274.3209775721545,20,1010,29.93866539001465,0.1634674072265625,29.67907333374023,,,,,,26.23,0.165,1995,8,22,234,1,274.3209775721545,0.0,274.3209775721545,0.0,274.3209775721545,0.0,1995-08-22 18:00:00,0,miami
23.9,-78.8,250.1559741501409, , ,29.887998580932617,0.1111812591552734,29.67907333374023,,,,,,26.23,0.165,1995,8,22,234,1,250.1559741501409,0.0,250.1559741501409,0.0,250.1559741501409,0.0,1995-08-22 21:00:00,0,miami
24.2,-78.9,217.04048098690748,25,1009,29.84599876403809,0.0232353210449218,29.916128158569336,,,,,,26.23,0.165,1995,8,23,235,1,217.04048098690748,0.0,217.04048098690748,0.0,217.04048098690748,0.0,1995-08-23 00:00:00,0,miami
24.6,-79.0,176.26155886594591, , ,29.51566696166992,-0.3513259887695312,29.916128158569336,,,,,,26.23,0.165,1995,8,23,235,1,176.26155886594591,1.0,176.26155886594591,1.0,176.26155886594591,1.0,1995-08-23 03:00:00,1,miami
25.2,-79.2,117.52532463472907,30,1008,29.637666702270508,-0.2137393951416015,29.868953704833984,,,,,,26.23,0.165,1995,8,23,235,1,117.52532463472907,2.0,117.52532463472907,2.0,117.52532463472907,2.0,1995-08-23 06:00:00,1,miami
25.8,-79.4,79.39477904079807, , ,29.509666442871097,-0.1862964630126953,29.868953704833984,,,,,,26.23,0.165,1995,8,23,235,1,79.39477904079807,3.0,79.39477904079807,3.0,79.39477904079807,3.0,1995-08-23 09:00:00,1,miami
26.4,-79.7,86.31346282552819,35,1008,29.453332901000977,-0.1147937774658203,29.534326553344727,,,,,,26.23,0.165,1995,8,23,235,1,79.39477904079807,4.0,79.39477904079807,4.0,79.39477904079807,4.0,1995-08-23 12:00:00,1,miami
26.8,-80.0,117.02655675559022, , ,,,29.534326553344727,,,,,,26.23,0.165,1995,8,23,235,1,79.39477904079807,5.0,79.39477904079807,5.0,79.39477904079807,5.0,1995-08-23 15:00:00,1,miami
27.0,-80.2,137.69510038944597,35,1006,,,29.534326553344727,,,,,,26.23,0.165,1995,8,23,235,1,79.39477904079807,6.0,79.39477904079807,6.0,79.39477904079807,6.0,1995-08-23 18:00:00,1,miami
27.2,-80.3,160.29378578345458, , ,,,29.01167869567871,,,,,,26.23,0.165,1995,8,23,235,1,79.39477904079807,7.0,79.39477904079807,7.0,79.39477904079807,7.0,1995-08-23 21:00:00,1,miami
27.3,-80.5,173.77721589686774,35,1005,,,,,,,,,26.23,0.165,1995,8,24,236,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-24 00:00:00,1,miami
27.5,-80.8,202.52232737817891, , ,,,,,,,,,26.23,0.165,1995,8,24,236,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-24 03:00:00,1,miami
27.7,-81.1,233.63749721067745,35,1005,,,,,,,,,26.23,0.165,1995,8,24,236,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-24 06:00:00,1,miami
28.0,-81.4,276.22599673114047, , ,,,,,,,,,26.23,0.165,1995,8,24,236,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-24 09:00:00,1,miami
28.4,-81.8,333.77463203156674,35,1004,,,,,,,,,26.23,0.165,1995,8,24,236,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-24 12:00:00,1,miami
28.6,-82.2,372.8936632614426, , ,,,,,,,,,26.23,0.165,1995,8,24,236,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-24 15:00:00,1,miami
28.8,-82.6,413.2240101031609,30,1002,,,29.89499855041504,,,,,,26.23,0.165,1995,8,24,236,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-24 18:00:00,1,miami
28.9,-82.8,433.7317737831738, , ,28.6560001373291,,29.89499855041504,,,,,,26.23,0.165,1995,8,24,236,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-24 21:00:00,1,miami
29.0,-82.9,448.470436521156,30,1002,28.6560001373291,,29.89499855041504,,,,,,26.23,0.165,1995,8,25,237,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-25 00:00:00,1,miami
29.1,-83.1,469.1747389787867, , ,28.513999938964844,-1.288290023803711,29.783857345581055,,,,,,26.23,0.165,1995,8,25,237,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-25 03:00:00,1,miami
29.2,-83.3,490.02920766754994,30,1002,28.597999572753903,-1.1578006744384766,29.783857345581055,,,,,,26.23,0.165,1995,8,25,237,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-25 06:00:00,1,miami
29.5,-83.3,516.2196189768516, , ,28.46733283996582,-1.2729339599609375,29.783857345581055,,,,,,26.23,0.165,1995,8,25,237,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-25 09:00:00,1,miami
29.8,-83.3,543.1947791214459,25,1004,,,29.783857345581055,,,,,,26.23,0.165,1995,8,25,237,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-25 12:00:00,1,miami
30.1,-83.2,565.654306233989, , ,,,,,,,,,26.23,0.165,1995,8,25,237,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-25 15:00:00,1,miami
30.4,-83.2,594.1443032930521,25,1005,,,,,,,,,26.23,0.165,1995,8,25,237,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-25 18:00:00,1,miami
30.5,-83.3,608.597066541495, , ,,,,,,,,,26.23,0.165,1995,8,25,237,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-25 21:00:00,1,miami
30.7,-83.4,632.6070168635152,25,1005,,,,,,,,,26.23,0.165,1995,8,26,238,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-26 00:00:00,1,miami
31.0,-83.5,666.2390704494965, , ,,,29.694589614868164,,,,,,26.23,0.165,1995,8,26,238,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-26 03:00:00,1,miami
31.3,-83.7,704.6448453236243,20,1005,,,,,,,,,26.23,0.165,1995,8,26,238,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-26 06:00:00,1,miami
31.5,-83.8,728.6566744496239, , ,,,,,,,,,26.23,0.165,1995,8,26,238,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-26 09:00:00,1,miami
31.8,-83.9,762.3532257190286,20,1005,,,,,,,,,26.23,0.165,1995,8,26,238,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-26 12:00:00,1,miami
32.1,-84.0,796.1116931785579, , ,,,,,,,,,26.23,0.165,1995,8,26,238,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-26 15:00:00,0,miami
32.4,-84.0,825.5317511526459,20,1006,,,,,,,,,26.23,0.165,1995,8,26,238,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-26 18:00:00,0,miami
32.7,-84.0,855.2393935144779, , ,,,,,,,,,26.23,0.165,1995,8,26,238,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-26 21:00:00,0,miami
33.0,-84.0,885.2056658608965,20,1006,,,,,,,,,26.23,0.165,1995,8,27,239,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-27 00:00:00,0,miami
33.3,-84.0,915.4051686244704, , ,,,,,,,,,26.23,0.165,1995,8,27,239,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-27 03:00:00,0,miami
33.5,-83.9,931.9086656444832,20,1006,,,,,,,,,26.23,0.165,1995,8,27,239,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-27 06:00:00,0,miami
33.7,-83.8,948.759639630368, , ,,,,,,,,,26.23,0.165,1995,8,27,239,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-27 09:00:00,0,miami
33.8,-83.6,952.2299438871308,20,1006,,,,,,,,,26.23,0.165,1995,8,27,239,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-27 12:00:00,0,miami
33.9,-83.3,953.1520994432366, , ,,,,,,,,,26.23,0.165,1995,8,27,239,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-27 15:00:00,0,miami
33.9,-83.0,944.4790639341396,20,1006,,,,,,,,,26.23,0.165,1995,8,27,239,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-27 18:00:00,0,miami
33.9,-82.7,936.6169135114108, , ,,,,,,,,,26.23,0.165,1995,8,27,239,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-27 21:00:00,0,miami
33.8,-82.4,918.7919460297496,20,1006,,,,,,,,,26.23,0.165,1995,8,28,240,1,79.39477904079807,8.0,79.39477904079807,8.0,79.39477904079807,8.0,1995-08-28 00:00:00,0,miami
11.6,-76.1,1632.2389791801022,30,1002,28.529333114624023,-0.4083232879638672,28.95105743408203,,,,,,25.25,0.363,1998,10,22,295,1,1632.2389791801022,0.0,1632.2389791801022,0.0,1632.2389791801022,0.0,1998-10-22 00:00:00,0,miami
11.8,-76.6,1597.5551988341683, , ,28.509666442871097,-0.4011898040771484,28.928834915161133,,,,,,25.25,0.363,1998,10,22,295,1,1597.5551988341683,0.0,1597.5551988341683,0.0,1597.5551988341683,0.0,1998-10-22 03:00:00,0,miami
11.9,-77.1,1575.100224776154,30,1002,28.459333419799805,-0.448434829711914,28.928834915161133,,,,,,25.25,0.363,1998,10,22,295,1,1575.100224776154,0.0,1575.100224776154,0.0,1575.100224776154,0.0,1998-10-22 06:00:00,0,miami
12.0,-77.6,1554.1818635959976, , ,28.37966537475586,-0.5323963165283203,28.928979873657227,,,,,,25.25,0.363,1998,10,22,295,1,1554.1818635959976,0.0,1554.1818635959976,0.0,1554.1818635959976,0.0,1998-10-22 09:00:00,0,miami
12.0,-77.9,1548.9898473091662,30,1002,28.350332260131836,-0.5638771057128906,28.928979873657227,,,,,,25.25,0.363,1998,10,22,295,1,1548.9898473091662,0.0,1548.9898473091662,0.0,1548.9898473091662,0.0,1998-10-22 12:00:00,0,miami
11.8,-78.0,1569.4103395296709, , ,28.31166648864746,-0.6060066223144531,28.928979873657227,,,,,,25.25,0.363,1998,10,22,295,1,1548.9898473091662,0.0,1548.9898473091662,0.0,1548.9898473091662,0.0,1998-10-22 15:00:00,0,miami
11.6,-77.9,1592.9809351881115,35,1001,28.333999633789062,-0.5900440216064453,28.928979873657227,,,,,,25.25,0.363,1998,10,22,295,1,1548.9898473091662,0.0,1548.9898473091662,0.0,1548.9898473091662,0.0,1998-10-22 18:00:00,0,miami
11.6,-77.8,1594.6000631245663, , ,28.333999633789062,-0.5900440216064453,28.928979873657227,,,,,,25.25,0.363,1998,10,22,295,1,1548.9898473091662,0.0,1548.9898473091662,0.0,1548.9898473091662,0.0,1998-10-22 21:00:00,0,miami
11.8,-77.6,1576.1068131589943,40,1000,28.37966537475586,-0.5323963165283203,28.928979873657227,,,,,,25.25,0.363,1998,10,23,296,1,1548.9898473091662,0.0,1548.9898473091662,0.0,1548.9898473091662,0.0,1998-10-23 00:00:00,0,miami
12.0,-77.6,1554.1818635959976, , ,28.37966537475586,-0.5323963165283203,28.928979873657227,,,,,,25.25,0.363,1998,10,23,296,1,1548.9898473091662,0.0,1548.9898473091662,0.0,1548.9898473091662,0.0,1998-10-23 03:00:00,0,miami
12.2,-77.6,1532.2657826407255,45,999,28.36199951171875,-0.5388202667236328,28.892454147338867,,,,,,25.25,0.363,1998,10,23,296,1,1532.2657826407255,0.0,1532.2657826407255,0.0,1532.2657826407255,0.0,1998-10-23 06:00:00,0,miami
12.4,-77.7,1508.510920503535, , ,28.356998443603516,-0.5325794219970703,28.892454147338867,,,,,,25.25,0.363,1998,10,23,296,1,1508.510920503535,0.0,1508.510920503535,0.0,1508.510920503535,0.0,1998-10-23 09:00:00,0,miami
12.5,-77.8,1495.7589995514538,45,999,28.37066650390625,-0.5238723754882812,28.892454147338867,,,,,,25.25,0.363,1998,10,23,296,1,1495.7589995514538,0.0,1495.7589995514538,0.0,1495.7589995514538,0.0,1998-10-23 12:00:00,0,miami
12.7,-77.9,1472.0744227861562, , ,28.40399932861328,-0.4844856262207031,28.892454147338867,,,,,,25.25,0.363,1998,10,23,296,1,1472.0744227861562,0.0,1472.0744227861562,0.0,1472.0744227861562,0.0,1998-10-23 15:00:00,0,miami
12.9,-78.0,1448.4231587215377,50,998,28.415666580200195,-0.47509765625,28.892454147338867,,,,,,25.25,0.363,1998,10,23,296,1,1448.4231587215377,0.0,1448.4231587215377,0.0,1448.4231587215377,0.0,1998-10-23 18:00:00,0,miami
13.1,-78.0,1426.4493560992582, , ,28.393333435058594,-0.4952545166015625,28.882783889770508,,,,,,25.25,0.363,1998,10,23,296,1,1426.4493560992582,0.0,1426.4493560992582,0.0,1426.4493560992582,0.0,1998-10-23 21:00:00,0,miami
13.4,-77.9,1395.2592371227838,55,997,28.422332763671875,-0.4593429565429687,28.882783889770508,,,,,,25.25,0.363,1998,10,24,297,1,1395.2592371227838,0.0,1395.2592371227838,0.0,1395.2592371227838,0.0,1998-10-24 00:00:00,0,miami
13.6,-77.8,1375.1909872916508, , ,28.475332260131836,-0.4097766876220703,28.882783889770508,,,,,,25.25,0.363,1998,10,24,297,1,1375.1909872916508,0.0,1375.1909872916508,0.0,1375.1909872916508,0.0,1998-10-24 03:00:00,0,miami
